property_ID,Listing_ID,price,baths_half,baths_full,baths,beds,size_in_sqft,lot_size_in_sqft,prop_type,prop_sub_type,city,Line,postal_code,lat,lon,neighborhood_name,Listing_Url,thumbnail,LatLong,Num_bars,Mean_Rating_bars,Mean_PriceLevel_bars,Top_5_Rated_bars,Num_restaurants,Mean_Rating_restaurants,Mean_PriceLevel_restaurants,Top_5_Rated_restaurants
M5154292685,2921167501,850000,1.0,3.0,4,4.0,2400.0,3610.0,condo,duplex_triplex,Arlington,1703 S Walter Reed Dr,22204,38.855367,-77.088243,Nauck,https://www.realtor.com/realestateandhomes-detail/1703-S-Walter-Reed-Dr_Arlington_VA_22204_M51542-92685,https://ap.rdcpix.com/6e0f15a06041eeef3976836978dd8142l-m1611102751x.jpg,"38.855367,-77.088243",13.0,4.299999999999999,1.9090909090909092,Tobacco King & Vape King; The Celtic House Irish Pub & Restaurant; Busboys And Poets; Caspi Restaurant and Lounge; L.A. Bar & Grill,62.0,4.12741935483871,1.54,Pho Harmony & Grill; Tortas Y Tacos La Chiquita; Burrito Bros; The Celtic House Irish Pub & Restaurant; Atilla's Restaurant
M6210194305,2921161259,574900,,2.0,2,3.0,1383.0,,condo,duplex_triplex,Arlington,2801 S Columbus St,22206,38.840053999999995,-77.103239,Fairlington,https://www.realtor.com/realestateandhomes-detail/2801-S-Columbus-St_Arlington_VA_22206_M62101-94305,https://ap.rdcpix.com/a7a80b54033feaae18d732222bb5672bl-m2779088946x.jpg,"38.840053999999995,-77.103239",17.0,4.300000000000001,1.9230769230769231,Ali's Bar; Carlyle; Busboys And Poets; Champion Sports Bar & Hookah Lounge; Cheesetique Shirlington,51.0,4.17843137254902,1.565217391304348,Rawal Kabob; Best Buns Bread Company; Carlyle; Aroma Restaurant; Busboys And Poets
M6070340483,2921159059,374900,,1.0,1,2.0,957.0,,condo,condos,Arlington,2016 N Adams St Apt 206,22201,38.89727,-77.08945,North Highland,https://www.realtor.com/realestateandhomes-detail/2016-N-Adams-St-Apt-206_Arlington_VA_22201_M60703-40483,https://ap.rdcpix.com/71d0c5c6dc2236b96ba6328b186ff73bl-m2724083544x.jpg,"38.89727,-77.08945",55.0,4.324074074074074,1.9024390243902438,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",65.0,4.219999999999999,1.7777777777777777,Philippine Oriental Market & Deli; Screwtop Wine Bar; The Italian Store; Ambar Clarendon; Bakeshop
M6863105175,2921151797,614900,,2.0,2,2.0,1130.0,,condo,condos,Arlington,1045 N Utah St Unit 2-310,22201,38.88329,-77.11355999999999,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/1045-N-Utah-St-2-310_Arlington_VA_22201_M68631-05175,https://ap.rdcpix.com/9b20812317c16727a450aa2270779473l-m1473648078x.jpg,"38.88329,-77.11355999999999",32.0,4.179310344827586,2.0,"Ballston Service Station; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Northside Social Coffee & Wine; Spirits of '76; Gyu-Kaku Japanese BBQ",65.0,4.06875,1.694915254237288,Philippine Oriental Market & Deli; La Union Restaurant; Northside Social Coffee & Wine; Pupatella; Spirits of '76
M5869045086,2921150954,1999000,2.0,5.0,7,5.0,6607.0,10923.0,single_family,,Arlington,6620 32nd St N,22213,38.898486,-77.164591,East Falls Church,https://www.realtor.com/realestateandhomes-detail/6620-32nd-St-N_Arlington_VA_22213_M58690-45086,https://ap.rdcpix.com/8396230d31054089dac482e5b4dd8e42l-m3435112453x.jpg,"38.898486,-77.164591",1.0,4.4,2.0,Chasin' Tails,9.0,4.487500000000001,2.0,YUME SUSHI; Cafe Kindred; Deli Italiano Gourmet Pizza and Subs; Peking Pavilion; Yayla Bistro
M5853124305,2921150979,205000,,1.0,1,1.0,651.0,,condo,condos,Arlington,5353 Columbia Pike Apt 709,22204,38.855087,-77.116863,Arlington Mill,https://www.realtor.com/realestateandhomes-detail/5353-Columbia-Pike-Apt-709_Arlington_VA_22204_M58531-24305,https://ap.rdcpix.com/cc149362acc890dea8f9337b78a8ec86l-m417334232x.jpg,"38.855087,-77.116863",12.0,4.233333333333333,1.75,"Tobacco King Of Vape, CBD, Kratom; Laze Cafe; QDOBA Mexican Eats; Bella Cafe & Lounge; Crystal Thai Restaurant",54.0,3.9740740740740734,1.46,Rawal Kabob; Blanca's Snow Cones - Shaved Ice; Rabieng Thai Restaurant; Duangrat's Thai Restaurant; Pho Golden Star
M6679398599,2921144864,449900,,1.0,1,1.0,604.0,,condo,condos,Arlington,1127 N Stuart St Apt 6,22201,38.88492,-77.1119,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/1127-N-Stuart-St-Apt-6_Arlington_VA_22201_M66793-98599,https://ap.rdcpix.com/da100ecb0c12787a24b6460e191906ael-m1883929811x.jpg,"38.88492,-77.1119",43.0,4.2575,2.0,"Ballston Service Station; Ms. Peacock's Champagne Lounge; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; The Pinemoor",79.0,4.060256410256411,1.6805555555555556,Philippine Oriental Market & Deli; Northside Social Coffee & Wine; Pupatella; Spirits of '76; Stageplate Bistro - Arlington
M6796358876,2921143568,619900,,2.0,2,2.0,1252.0,,condo,condos,Arlington,2720 S Arlington Mill Dr Unit 1107,22206,38.84217,-77.09041500000001,South Arlington,https://www.realtor.com/realestateandhomes-detail/2720-S-Arlington-Mill-Dr-Unit-1107_Arlington_VA_22206_M67963-58876,https://ap.rdcpix.com/11083a6a9a49aaa7cb0ed4c5eeb15e33l-m86446960x.jpg,"38.84217,-77.09041500000001",13.0,4.4,2.0,Ali's Bar; Tobacco King & Vape King; Carlyle; Busboys And Poets; Cheesetique Shirlington,50.0,4.13,1.564102564102564,Best Buns Bread Company; Carlyle; Aroma Restaurant; Atlantis Pizzeria and Family Restaurant; Busboys And Poets
M6113456323,2921143539,499000,1.0,2.0,3,2.0,1312.0,,condo,condos,Arlington,2208 S Quincy St Unit 1,22204,38.847271,-77.093104,Nauck,https://www.realtor.com/realestateandhomes-detail/2208-S-Quincy-St-1_Arlington_VA_22204_M61134-56323,https://ap.rdcpix.com/80dbe65f36359db571c045beaf1664d8l-m2835500972x.jpg,"38.847271,-77.093104",12.0,4.391666666666667,2.0,Ali's Bar; Tobacco King & Vape King; Carlyle; Busboys And Poets; Cheesetique Shirlington,48.0,4.083333333333334,1.5135135135135136,Best Buns Bread Company; Carlyle; Aroma Restaurant; Busboys And Poets; Cheesetique Shirlington
M6337126510,2921143552,449900,,1.0,1,2.0,1086.0,,condo,townhomes,Arlington,1401 S Edgewood St Apt 494,22204,38.858694,-77.083766,South Arlington,https://www.realtor.com/realestateandhomes-detail/1401-S-Edgewood-St-Apt-494_Arlington_VA_22204_M63371-26510,https://ap.rdcpix.com/42a45151c56ce4e09f0bfb224165f207l-m2643213438x.jpg,"38.858694,-77.083766",9.0,4.111111111111111,1.8571428571428572,Tobacco King & Vape King; The Celtic House Irish Pub & Restaurant; Caspi Restaurant and Lounge; L.A. Bar & Grill; William Jeffrey's Tavern,51.0,4.0549019607843135,1.5365853658536586,Pho Harmony & Grill; Tortas Y Tacos La Chiquita; Burrito Bros; The Celtic House Irish Pub & Restaurant; Atilla's Restaurant
M9601744209,2921143546,650000,1.0,3.0,4,2.0,1938.0,,condo,townhomes,Arlington,2546 S Walter Reed Dr Unit 2,22206,38.845807,-77.09980300000001,South Arlington,https://www.realtor.com/realestateandhomes-detail/2546-S-Walter-Reed-Dr-2_Arlington_VA_22206_M96017-44209,https://ap.rdcpix.com/0f3c5b3dcf618675c14ac0b58a5c5421l-m2441388799x.jpg,"38.845807,-77.09980300000001",12.0,4.391666666666667,2.0,Ali's Bar; Tobacco King & Vape King; Carlyle; Busboys And Poets; Cheesetique Shirlington,51.0,4.090196078431372,1.5609756097560976,Rawal Kabob; Best Buns Bread Company; Blanca's Snow Cones - Shaved Ice; Carlyle; Aroma Restaurant
M5548389321,2921143582,370000,,1.0,1,2.0,800.0,,condo,condos,Arlington,2827 S Wakefield St Unit B,22206,38.843259,-77.09684399999999,South Arlington,https://www.realtor.com/realestateandhomes-detail/2827-S-Wakefield-St-Unit-B_Arlington_VA_22206_M55483-89321,https://ap.rdcpix.com/e3c7f1dbb642a002177ba77b5ea945b7l-m1332529443x.jpg,"38.843259,-77.09684399999999",12.0,4.391666666666667,2.0,Ali's Bar; Tobacco King & Vape King; Carlyle; Busboys And Poets; Cheesetique Shirlington,40.0,4.102500000000001,1.59375,Best Buns Bread Company; Carlyle; Aroma Restaurant; Busboys And Poets; Cheesetique Shirlington
M6957428424,2921143385,629900,,2.0,2,2.0,1324.0,,condo,condos,Arlington,2200 N Westmoreland St Unit 524,22213,38.88633,-77.16265,East Falls Church,https://www.realtor.com/realestateandhomes-detail/2200-N-Westmoreland-St-Unit-524_Arlington_VA_22213_M69574-28424,https://ap.rdcpix.com/ec58fff036be5445fa1e6198526eb512l-m4155533676x.jpg,"38.88633,-77.16265",10.0,4.355555555555556,2.0,The Casual Pint of Falls Church; Cafe H2O; Clare & Don's Beach Shack; Ireland's Four Provinces; Chasin' Tails,50.0,4.148979591836735,1.7,Badd Pizza; Mediterranean Chicken; YUME SUSHI; Maneki Neko Japanese Restaurant; Spacebar
M5242816113,2921143523,369000,,1.0,1,1.0,627.0,,condo,condos,Arlington,1301 N Courthouse Rd Apt 805,22201,38.88875,-77.08301,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1301-N-Courthouse-Rd-Apt-805_Arlington_VA_22201_M52428-16113,https://ap.rdcpix.com/05e1f91a993669fa4083f2ad3c13d353l-m2769092128x.jpg,"38.88875,-77.08301",56.0,4.310909090909091,1.9047619047619047,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",76.0,4.1986842105263165,1.726027397260274,Screwtop Wine Bar; The Italian Store; Troy's Italian Kitchen; Ambar Clarendon; Bakeshop
M5849812008,2921143562,435000,,1.0,1,1.0,641.0,,condo,condos,Arlington,1000 N Randolph St Apt 807,22201,38.88275242,-77.10959761,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/1000-N-Randolph-St-Apt-807_Arlington_VA_22201_M58498-12008,https://ap.rdcpix.com/37bd55a831fd38ce2a66f854cd5f9952l-m3805985260x.jpg,"38.88275242,-77.10959761",51.0,4.291666666666666,1.9705882352941178,"Ballston Service Station; Ms. Peacock's Champagne Lounge; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",91.0,4.104444444444445,1.7058823529411764,Philippine Oriental Market & Deli; Screwtop Wine Bar; Ambar Clarendon; Bakeshop; Northside Social Coffee & Wine
M5915831881,2921143596,1274000,1.0,3.0,4,5.0,3795.0,5325.0,single_family,,Arlington,2305 N Columbus St,22207,38.898288,-77.127584,North Arlington,https://www.realtor.com/realestateandhomes-detail/2305-N-Columbus-St_Arlington_VA_22207_M59158-31881,https://ap.rdcpix.com/b02e520fecaa9c3c6a5b01bcbe84bbbbl-m3020873522x.jpg,"38.898288,-77.127584",5.0,4.3,1.25,Todd Alley; Cowboy Cafe; Thai Thai Restaurant; Thirsty Bernie; Taqueria El Poblano,45.0,4.088888888888889,1.3888888888888888,Cafe Colline; Maya Bistro; Todd Alley; Arlington Kabob; Chill Zone Cafe Arlington
M5964761696,2921143576,629900,,2.0,2,2.0,1500.0,,condo,townhomes,Arlington,4250 35th St S,22206,38.830375,-77.087962,Fairlington,https://www.realtor.com/realestateandhomes-detail/4250-35th-St-S_Arlington_VA_22206_M59647-61696,https://ap.rdcpix.com/1c5b82b9d3df99f646732f6a7bf7973cl-m2109772338x.jpg,"38.830375,-77.087962",10.0,4.46,2.0,Ali's Bar; Carlyle; Busboys And Poets; Cheesetique Shirlington; Ramparts Tavern & Grill,35.0,4.294117647058824,1.6,Best Buns Bread Company; Carlyle; Aroma Restaurant; Atlantis Pizzeria and Family Restaurant; Busboys And Poets
M5834008099,2921143571,324900,,1.0,1,2.0,781.0,,condo,condos,Arlington,2811 Arlington Blvd Apt 152,22201,38.87596,-77.08694,North Arlington,https://www.realtor.com/realestateandhomes-detail/2811-Arlington-Blvd-Apt-152_Arlington_VA_22201_M58340-08099,https://ap.rdcpix.com/04556ee09ef94521a3a75d4ab5cab660l-m1409555220x.jpg,"38.87596,-77.08694",48.0,4.33125,1.911764705882353,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",99.0,4.109090909090909,1.6451612903225807,Pho Harmony & Grill; Screwtop Wine Bar; Tortas Y Tacos La Chiquita; Troy's Italian Kitchen; Ambar Clarendon
M5807484347,2921143543,360000,,1.0,1,0.0,527.0,,condo,condos,Arlington,1020 N Highland St Unit 320,22201,38.88493572,-77.09477318,North Arlington,https://www.realtor.com/realestateandhomes-detail/1020-N-Highland-St-Unit-320_Arlington_VA_22201_M58074-84347,https://ap.rdcpix.com/c3e874616e0ea282030d74215bb535a3l-m554785840x.jpg,"38.88493572,-77.09477318",59.0,4.3357142857142845,1.9,"Ballston Service Station; Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA",95.0,4.122105263157895,1.6629213483146068,Philippine Oriental Market & Deli; Screwtop Wine Bar; The Italian Store; Troy's Italian Kitchen; Ambar Clarendon
M5936470210,2921143404,967000,1.0,2.0,3,2.0,1710.0,,condo,condos,Arlington,1418 N Rhodes St Unit B414,22209,38.890209999999996,-77.07919,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1418-N-Rhodes-St-Apt-414_Arlington_VA_22209_M59364-70210,https://ap.rdcpix.com/911866fb82d63b6f77fa0dfd2d1484b8l-m1585098033x.jpg,"38.890209999999996,-77.07919",49.0,4.310416666666667,1.894736842105263,Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; Screwtop Wine Bar; TTT Rooftop,64.0,4.2015625000000005,1.7377049180327868,Screwtop Wine Bar; Troy's Italian Kitchen; Ambar Clarendon; Bakeshop; Earl's Sandwiches
M5316982706,2921143387,149500,,1.0,1,0.0,383.0,,condo,condos,Arlington,1111 Arlington Blvd Apt 211,22209,38.89137839,-77.06930572,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1111-Arlington-Blvd-Apt-211_Arlington_VA_22209_M53169-82706,https://ap.rdcpix.com/f67176eb6ff7aa7f2b74b4d21fd05db1l-m1614106658x.jpg,"38.89137839,-77.06930572",41.0,4.250000000000001,2.2,Rosewood Washington DC; Blues Alley Club; Chez Billy Sud; City Tavern Club; Verre Wine Bar,35.0,4.194285714285715,1.9705882352941178,Filomena Ristorante; Mele Bistro; Clyde's of Georgetown; Degrees Bistro; Five Guys
M6516443712,2912512209,450000,,1.0,1,0.0,638.0,,condo,condos,Arlington,1021 N Garfield St Apt 118,22201,38.8852,-77.09355,North Arlington,https://www.realtor.com/realestateandhomes-detail/1021-N-Garfield-St-Apt-118_Arlington_VA_22201_M65164-43712,https://ap.rdcpix.com/52a2d6a12f5ed0647156d9bb93ead59fl-m2083948887x.jpg,"38.8852,-77.09355",55.0,4.337735849056603,1.8974358974358974,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",92.0,4.145652173913044,1.6744186046511629,Philippine Oriental Market & Deli; Screwtop Wine Bar; The Italian Store; Troy's Italian Kitchen; Ambar Clarendon
M6511026700,2921135023,2950000,1.0,5.0,6,5.0,7548.0,15236.0,single_family,,Arlington,2540 N Ridgeview Rd,22207,38.90485,-77.107596,Donaldson Run,https://www.realtor.com/realestateandhomes-detail/2540-N-Ridgeview-Rd_Arlington_VA_22207_M65110-26700,https://ap.rdcpix.com/7c7df41dcce065b958983f955ddbca3al-m2288147123x.jpg,"38.90485,-77.107596",1.0,4.1,2.0,Thirsty Bernie,17.0,4.141176470588235,1.6428571428571428,Cafe Colline; Philippine Oriental Market & Deli; The Italian Store; BGR The Burger Joint; Gaijin Ramen Shop
M5506597752,2921135021,2295000,1.0,5.0,6,5.0,6698.0,18056.0,single_family,,Arlington,3577 N Powhatan St,22213,38.902509,-77.158345,Williamsburg,https://www.realtor.com/realestateandhomes-detail/3577-N-Powhatan-St_Arlington_VA_22213_M55065-97752,https://ap.rdcpix.com/07f4b0ad39a7e4abe510196e9b81b62cl-m2288147123x.jpg,"38.902509,-77.158345",0.0,,,,9.0,4.4750000000000005,1.5,Maya Bistro; Deli Italiano Gourmet Pizza and Subs; District Taco; Peking Pavilion; Sloppy Mama's BBQ
M6950040321,2921128105,234900,,1.0,1,1.0,651.0,,condo,condos,Arlington,4360 N Pershing Dr Unit 43601,22203,38.870515999999995,-77.10825799999999,Buckingham,https://www.realtor.com/realestateandhomes-detail/4360-N-Pershing-Dr-43601_Arlington_VA_22203_M69500-40321,https://ap.rdcpix.com/17e9754edde2578d572b0a6f9faecd48l-m1770949851x.jpg,"38.870515999999995,-77.10825799999999",20.0,4.111764705882353,1.9230769230769231,Ballston Service Station; Crystal Thai Restaurant; Ricky's Pub & Grill; The Bronson Bierhall; Crafthouse,57.0,3.971929824561403,1.588235294117647,Blanca's Snow Cones - Shaved Ice; Pupatella; Stageplate Bistro - Arlington; Big Buns Damn Good Burgers; Sweet Leaf Cafe
M5816509706,2921123863,628000,,2.0,2,2.0,1062.0,,condo,condos,Arlington,1000 N Randolph St Apt 204,22201,38.882839000000004,-77.109818,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/1000-N-Randolph-St-Apt-204_Arlington_VA_22201_M58165-09706,https://ap.rdcpix.com/64f422654dc043358295c0a269526642l-m191921240x.jpg,"38.882839000000004,-77.109818",51.0,4.291666666666666,1.9705882352941178,"Ballston Service Station; Ms. Peacock's Champagne Lounge; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",91.0,4.104444444444445,1.7058823529411764,Philippine Oriental Market & Deli; Screwtop Wine Bar; Ambar Clarendon; Bakeshop; Northside Social Coffee & Wine
M6589828944,2921124495,619900,,2.0,2,2.0,1230.0,,condo,condos,Arlington,900 N Stafford St Apt 2228,22203,38.881503,-77.110827,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/900-N-Stafford-St-Apt-2228_Arlington_VA_22203_M65898-28944,https://ap.rdcpix.com/d7dd630551609c7b8bc30eb71e59e782l-m1692595027x.jpg,"38.881503,-77.110827",43.0,4.255000000000001,2.0,"Ballston Service Station; Ms. Peacock's Champagne Lounge; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; The Pinemoor",77.0,4.057894736842105,1.6666666666666667,La Union Restaurant; Northside Social Coffee & Wine; Pupatella; Spirits of '76; Stageplate Bistro - Arlington
M6295794361,2921115505,219950,1.0,1.0,2,1.0,726.0,,condo,condos,Arlington,5353 Columbia Pike Apt 110,22204,38.855087,-77.116863,Arlington Mill,https://www.realtor.com/realestateandhomes-detail/5353-Columbia-Pike-Apt-110_Arlington_VA_22204_M62957-94361,https://ap.rdcpix.com/1a7fab3b71f63371cdf0852fb453b132l-m1438150272x.jpg,"38.855087,-77.116863",12.0,4.233333333333333,1.75,"Tobacco King Of Vape, CBD, Kratom; Laze Cafe; QDOBA Mexican Eats; Bella Cafe & Lounge; Crystal Thai Restaurant",54.0,3.9740740740740734,1.46,Rawal Kabob; Blanca's Snow Cones - Shaved Ice; Rabieng Thai Restaurant; Duangrat's Thai Restaurant; Pho Golden Star
M9397245698,2921115044,1499990,1.0,4.0,5,5.0,4346.0,7677.0,single_family,,Arlington,2307 N Tuckahoe St,22205,38.8900196,-77.1577104,East Falls Church,https://www.realtor.com/realestateandhomes-detail/2307-N-Tuckahoe-St_Arlington_VA_22205_M93972-45698,https://ap.rdcpix.com/5d8e1f5c9f6222aae404bdcd7b83b7e7l-m212996280x.jpg,"38.8900196,-77.1577104",10.0,4.46,1.875,"Trade Roots, Fair Trade Gift Shop, Coffee House, & Wine Bar; Clare & Don's Beach Shack; Ireland's Four Provinces; Westover Market; Chasin' Tails",38.0,4.256756756756756,1.7407407407407407,Badd Pizza; Maya Bistro; The Italian Store; YUME SUSHI; Lost Dog Cafe
M5758907932,2921116623,789900,1.0,3.0,4,2.0,2116.0,1200.0,condo,townhomes,Arlington,2617 S Kenmore Ct,22206,38.844623999999996,-77.085651,Nauck,https://www.realtor.com/realestateandhomes-detail/2617-S-Kenmore-Ct_Arlington_VA_22206_M57589-07932,https://ap.rdcpix.com/651f3442e9ff18fd8416f7fdcd7057ddl-m962549127x.jpg,"38.844623999999996,-77.085651",10.0,4.48,2.0,Ali's Bar; Tobacco King & Vape King; Carlyle; Busboys And Poets; Cheesetique Shirlington,36.0,4.172222222222222,1.6666666666666667,Best Buns Bread Company; Carlyle; KOVI - Asian Street Food Kitchen; Aroma Restaurant; Busboys And Poets
M5970033161,2917869643,385000,,1.0,1,1.0,667.0,,condo,condos,Arlington,1001 N Vermont St Apt 113,22201,38.88288,-77.11437,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/1001-N-Vermont-St-Apt-113_Arlington_VA_22201_M59700-33161,https://ap.rdcpix.com/08812e326a6253d5062f4303b782940fl-m3851221657x.jpg,"38.88288,-77.11437",28.0,4.18,2.0,"Ballston Service Station; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Northside Social Coffee & Wine; Spirits of '76; Utahime Asian Bistro & Bar",59.0,4.043103448275861,1.6851851851851851,La Union Restaurant; Northside Social Coffee & Wine; Pupatella; Spirits of '76; Stageplate Bistro - Arlington
M5648784290,2921105711,159900,,1.0,1,1.0,514.0,,condo,condos,Arlington,1111 Arlington Blvd Apt 740,22209,38.89137839,-77.06930572,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1111-Arlington-Blvd-Apt-740_Arlington_VA_22209_M56487-84290,https://ap.rdcpix.com/a2933a533838f80fcba3cc8fdf41f100l-m2572793230x.jpg,"38.89137839,-77.06930572",41.0,4.250000000000001,2.2,Rosewood Washington DC; Blues Alley Club; Chez Billy Sud; City Tavern Club; Verre Wine Bar,35.0,4.194285714285715,1.9705882352941178,Filomena Ristorante; Mele Bistro; Clyde's of Georgetown; Degrees Bistro; Five Guys
M5789188696,2921104898,725000,,2.0,2,2.0,1246.0,,condo,condos,Arlington,1000 N Randolph St Apt 310,22201,38.882839000000004,-77.109818,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/1000-N-Randolph-St-Apt-310_Arlington_VA_22201_M57891-88696,https://ap.rdcpix.com/5f885668f5f7dab2c7a4b9392895cb82l-m3011583488x.jpg,"38.882839000000004,-77.109818",51.0,4.291666666666666,1.9705882352941178,"Ballston Service Station; Ms. Peacock's Champagne Lounge; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",91.0,4.104444444444445,1.7058823529411764,Philippine Oriental Market & Deli; Screwtop Wine Bar; Ambar Clarendon; Bakeshop; Northside Social Coffee & Wine
