agent_name,agent_office,property_ID,Listing_ID,price,baths_half,baths_full,baths,beds,size_in_sqft,lot_size_in_sqft,prop_type,prop_sub_type,city,Line,postal_code,lat,lon,neighborhood_name,Listing_Url,thumbnail
DAWN JONES,"Weichert, Realtors - McLean",M5831518282,2919459635,1995000,2,5,7,5.0,8144,10634,single_family,NA,Arlington,6507 36th St N,22213,38.902679,-77.159817,Williamsburg,https://www.realtor.com/realestateandhomes-detail/6507-36th-St-N_Arlington_VA_22213_M58315-18282,https://ap.rdcpix.com/a786e13c2f5e2f0b45a4ea83a2d16797l-m2379223827x.jpg
Julia Delorenzo,Keller Williams Superior Realty,M5830973814,2919302550,875000,NA,2,2,4.0,2240,6002,single_family,NA,Arlington,14 N Montague St,22203,38.86725,-77.137218,Boulevard Manor,https://www.realtor.com/realestateandhomes-detail/14-N-Montague-St_Arlington_VA_22203_M58309-73814,https://ap.rdcpix.com/21d5909d65bfe90c77498941cd8e1c7al-m3335044208x.jpg
Your Capital Area Real Estate Team,CENTURY 21 New Millennium,M5647755212,2919298285,1850000,NA,5,5,5.0,4280,7140,single_family,NA,Arlington,427 N Cleveland St,22201,38.880563,-77.088159,North Arlington,https://www.realtor.com/realestateandhomes-detail/427-N-Cleveland-St_Arlington_VA_22201_M56477-55212,https://ap.rdcpix.com/fb9f19309e67b7c137dddbdb62e96460l-m3701704253x.jpg
DJ Jenkins,SAMSON PROPERTIES,M5856288058,2919294228,549000,NA,2,2,2.0,1531,NA,condo,townhomes,Arlington,4650 31st St S,22206,38.837319,-77.095083,Fairlington,https://www.realtor.com/realestateandhomes-detail/4650-31st-St-S_Arlington_VA_22206_M58562-88058,https://ap.rdcpix.com/8a5873764d94935b65cb82cb10f17825l-m3333695508x.jpg
Jonathan D Reed JDR Realty Group,Fairfax Realty Select ,M6543585058,2919291508,375000,NA,1,1,1.0,851,NA,condo,condos,Arlington,4141 N Henderson Rd Apt 104,22203,38.875855,-77.109484,Buckingham,https://www.realtor.com/realestateandhomes-detail/4141-N-Henderson-Rd-Apt-104_Arlington_VA_22203_M65435-85058,https://ap.rdcpix.com/90290a752c78ff9fd39bfb224c66c702l-m3493369357x.jpg
Kristin Burns,CENTURY 21 Redwood Realty,M6650629291,2919275996,849900,1,2,3,2.0,2036,NA,condo,condos,Arlington,1300 Crystal Dr Ph 14S,22202,38.861837,-77.049281,Crystal City,https://www.realtor.com/realestateandhomes-detail/1300-Crystal-Dr-Ph-14_Arlington_VA_22202_M66506-29291,https://ap.rdcpix.com/d85495104e980d8b0bfd3730f65b3abdl-m1658235641x.jpg
Bob Johnson,"McEnearney Associates, Inc.",M6881846948,2919257572,571500,NA,2,2,2.0,1039,NA,condo,condos,Arlington,3600 S Glebe Rd Unit 823W,22202,38.841558,-77.051121,Crystal City,https://www.realtor.com/realestateandhomes-detail/3600-S-Glebe-Rd-Unit-823_Arlington_VA_22202_M68818-46948,https://ap.rdcpix.com/4b95c5c6e6556019d6afa0e7b21cd082l-m73924315x.jpg
Dawn Troutman,"Weichert, Realtors - McLean",M5807611737,2919239918,165000,NA,1,1,1.0,514,NA,condo,condos,Arlington,1111 Arlington Blvd Apt 828,22209,38.89259,-77.070161,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1111-Arlington-Blvd-Apt-828_Arlington_VA_22209_M58076-11737,https://ap.rdcpix.com/28a33819574ef14522aaae784ba84f42l-m587609313x.jpg
Conor Sullivan,Keller Williams Realty,M6097816488,2919057908,1275000,1,4,5,5.0,3775,6469,single_family,NA,Arlington,5325 N Carlin Springs Rd,22203,38.871802,-77.124107,Bluemont,https://www.realtor.com/realestateandhomes-detail/5325-N-Carlin-Springs-Rd_Arlington_VA_22203_M60978-16488,https://ap.rdcpix.com/c20b31c36b6d29bafefb3a57427b7c16l-m550915379x.jpg
Keri Shull,Optime Realty,M5897424584,2919212220,1635000,1,4,5,5.0,4099,6225,single_family,NA,Arlington,854 N Abingdon St,22203,38.88091,-77.11872,Bluemont,https://www.realtor.com/realestateandhomes-detail/854-N-Abingdon-St_Arlington_VA_22203_M58974-24584,https://ap.rdcpix.com/931edfb171bccabf9dbfc68aff5941c9l-m89383762x.jpg
Eric Jay Rossum,Long & Foster Tysons Central,M6192802301,2919210445,649000,NA,2,2,2.0,1074,NA,condo,condos,Arlington,3650 S Glebe Rd Unit 238,22202,38.842089,-77.051174,Crystal City,https://www.realtor.com/realestateandhomes-detail/3650-S-Glebe-Rd-Unit-238_Arlington_VA_22202_M61928-02301,https://ap.rdcpix.com/fc46a2b1ff35c3cd8d19a951dbe8df13l-m3725038582x.jpg
Mara Gemond,Redfin Corporation,M6028627725,2919206661,1049000,NA,2,2,2.0,1510,NA,condo,condos,Arlington,3409 Wilson Blvd Unit 611,22201,38.883438,-77.100296,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/3409-Wilson-Blvd-Unit-611_Arlington_VA_22201_M60286-27725,https://ap.rdcpix.com/9120841153edc61bc5a57ca3a3b7716al-m3402527505x.jpg
Jenna Sinise,Gordon James Brokerage,M6478401697,2919206453,689900,1,2,3,2.0,1578,NA,condo,condos,Arlington,1211 S Eads St Apt 1705,22202,38.862121,-77.052498,Crystal City,https://www.realtor.com/realestateandhomes-detail/1211-S-Eads-St-Apt-1705_Arlington_VA_22202_M64784-01697,https://ap.rdcpix.com/f79bf448ff9d8df3a29c70fd02a23114l-m1099212114x.jpg
Matt Shepard,Keller Williams Realty,M5176639472,2919206190,1475000,1,2,3,2.0,1475,NA,condo,condos,Arlington,1111 19th St N Apt 2503,22209,38.897505,-77.070141,North Rosslyn,https://www.realtor.com/realestateandhomes-detail/1111-19th-St-N-Apt-2503_Arlington_VA_22209_M51766-39472,https://ap.rdcpix.com/34f3f22f1f1b746cf76cdab65115dfafl-m2441495218x.jpg
Amy Golden,TTR Sotheby's International Realty,M5838632378,2919132919,615000,NA,1,1,1.0,775,NA,condo,condos,Arlington,888 N Quincy St Unit 1506,22203,38.880873,-77.107973,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/888-N-Quincy-St-Unit-1506_Arlington_VA_22203_M58386-32378,https://ap.rdcpix.com/e3387299154ff0e022e01e49f163a37bl-b1733643416x.jpg
Jennifer Harper,McWilliams Ballard,M9589395552,2918888738,1239900,1,2,3,2.0,1362,NA,condo,condos,Arlington,2000 Clarendon Blvd Unit 1302,22201,38.891423,-77.082148,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/2000-Clarendon-Blvd-1302_Arlington_VA_22201_M95893-95552,https://ap.rdcpix.com/0b75145d2ee991bb090af0576992cb5bl-m2941354717x.jpg
Lynn Kern,TTR Sotheby's International Realty,M5975861749,2918872350,997500,2,3,5,3.0,2240,NA,condo,townhomes,Arlington,1011 N Kensington St,22205,38.880393,-77.132715,Westover Village,https://www.realtor.com/realestateandhomes-detail/1011-N-Kensington-St_Arlington_VA_22205_M59758-61749,https://ap.rdcpix.com/62243b8478ca815552be758490bc62dal-b702006920x.jpg
Sean Ragen,KW United,M9391838696,2918868760,809000,1,2,3,2.0,1394,NA,condo,condos,Arlington,1220 N Fillmore St Unit Ph 2,22201,38.886901,-77.093444,North Arlington,https://www.realtor.com/realestateandhomes-detail/1220-N-Fillmore-St-Unit-PH02_Arlington_VA_22201_M93918-38696,https://ap.rdcpix.com/8b05e8bf7b9bc564e9ff5348b04f07aal-m5732119x.jpg
Marcia Burgos,Redfin Corporation,M5578083429,2918867243,516900,NA,1,1,1.0,746,NA,condo,condos,Arlington,1021 N Garfield St Apt 519,22201,38.885516,-77.093272,North Arlington,https://www.realtor.com/realestateandhomes-detail/1021-N-Garfield-St-Apt-519_Arlington_VA_22201_M55780-83429,https://ap.rdcpix.com/cd7d30ac59dbe651ff8415a00c1f2ec9l-m772925981x.jpg
Cesar Marius,"Marius Realtors, Inc.",M6227800463,2918855819,874900,NA,4,4,4.0,2408,6091,single_family,NA,Arlington,4419 1st Pl S,22204,38.867857,-77.107323,Barcroft,https://www.realtor.com/realestateandhomes-detail/4419-1st-Pl-S_Arlington_VA_22204_M62278-00463,https://ap.rdcpix.com/47c4cffab0abba9aa8a454b13cc946a0l-m3767290128x.jpg
Khalil Alexander El Ghoul,Glass House Real Estate,M6479926452,2918828150,774900,NA,3,3,3.0,2353,4037,single_family,NA,Arlington,1309 N Glebe Rd,22207,38.887606,-77.117969,Waverly Hills,https://www.realtor.com/realestateandhomes-detail/1309-N-Glebe-Rd_Arlington_VA_22207_M64799-26452,https://ap.rdcpix.com/804d7ec95b65a6ebd5809f441d5dff88l-m2731695294x.jpg
Daniel Bernstein,eXp Realty,M5100751339,2918805173,502999,NA,2,2,2.0,1037,NA,condo,condos,Arlington,2100 Lee Hwy Apt 309,22201,38.895648,-77.08364,Colonial Village,https://www.realtor.com/realestateandhomes-detail/2100-Lee-Hwy-Apt-309_Arlington_VA_22201_M51007-51339,https://ap.rdcpix.com/c62e995e3755920e201a5ca17d4226bfl-m456886702x.jpg
Andrea Nielsen,Long & Foster Arlington,M5738182840,2918805128,1399000,1,3,4,4.0,2992,7146,single_family,NA,Arlington,1406 N Johnson St,22201,38.888396,-77.100114,Lyon Village,https://www.realtor.com/realestateandhomes-detail/1406-N-Johnson-St_Arlington_VA_22201_M57381-82840,https://ap.rdcpix.com/e3f797255fc172a23dbea47f82e43980l-m1616931918x.jpg
Billy Buck,"William G. Buck & Assoc., Inc.",M6632192097,2918794938,1499000,1,6,7,7.0,3640,15218,single_family,NA,Arlington,4130 23rd St N,22207,38.901074,-77.11158,Donaldson Run,https://www.realtor.com/realestateandhomes-detail/4130-23rd-St-N_Arlington_VA_22207_M66321-92097,https://ap.rdcpix.com/db3950ac49f90b5a396d680b9f1c2ec8l-m634992381x.jpg
Derek Huetinck,Beacon Crest Real Estate Llc,M9968797578,2918778108,1650000,1,4,5,5.0,4226,7625,single_family,NA,Arlington,2314 N Potomac St,22205,38.89183383,-77.15156985,Leeway Overlee,https://www.realtor.com/realestateandhomes-detail/2314-N-Potomac-St_Arlington_VA_22205_M99687-97578,https://ap.rdcpix.com/c370807f05b8658d2e3857656998d0c6l-m1076585930x.jpg
Enis Jevric,SAMSON PROPERTIES,M5479103007,2918765340,599000,NA,2,2,3.0,1136,3002,condo,duplex_triplex,Arlington,3209 13th Rd S,22204,38.85874,-77.08973,Douglas Park,https://www.realtor.com/realestateandhomes-detail/3209-13th-Rd-S_Arlington_VA_22204_M54791-03007,https://ap.rdcpix.com/be32ee6648c11e65abb6e3a163174f4dl-m3249016696x.jpg
Peter Kim,Bethesda Realty Group Llc,M6396559176,2918765389,589000,NA,2,2,2.0,970,NA,condo,condos,Arlington,880 N Pollard St Apt 701,22203,38.880942,-77.107049,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/880-N-Pollard-St-Apt-701_Arlington_VA_22203_M63965-59176,https://ap.rdcpix.com/06a0ba3fb26c9109f6f8a1e99d7d2573l-m372498935x.jpg
Norm Odeneal,Keller Williams Realty,M5242126433,2918762396,304900,NA,1,1,1.0,900,NA,condo,condos,Arlington,1300 Army Navy Dr Apt 928,22202,38.863471,-77.067261,Pentagon City,https://www.realtor.com/realestateandhomes-detail/1300-Army-Navy-Dr-Apt-928_Arlington_VA_22202_M52421-26433,https://ap.rdcpix.com/0692d4f2c79d2d858f7a6c7d89677473l-m410938755x.jpg
Christopher Blakemore,The Mayhood Company,M9987864596,2918646384,985000,NA,2,2,2.0,1320,NA,condo,condos,Rosslyn,1781 Pierce St N Unit 305,22209,38.895077,-77.076329,North Rosslyn,https://www.realtor.com/realestateandhomes-detail/1781-N-Pierce-St-305_Rosslyn_VA_22209_M99878-64596,https://ap.rdcpix.com/6b2b271513411861bf6d11100e925f38l-m2357229182x.jpg
Lynn Kern,TTR Sotheby's International Realty,M5478833676,2918640592,995000,NA,2,2,2.0,1337,NA,condo,condos,Arlington,1610 N Queen St Unit 245,22209,38.892573,-77.077496,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1610-N-Queen-St-245_Arlington_VA_22209_M54788-33676,https://ap.rdcpix.com/0b0bbd086dc5b1da58ffbb3f7ebe18a5l-b630380885x.jpg
Mimoza Puce,Long & Foster Reston,M6150766685,2918612198,599000,NA,2,2,2.0,1116,NA,condo,condos,Arlington,1805 Crystal Dr Unit 205S,22202,38.856568,-77.048821,Crystal City,https://www.realtor.com/realestateandhomes-detail/1805-Crystal-Dr-Apt-205_Arlington_VA_22202_M61507-66685,https://ap.rdcpix.com/cc1f14057d1281d574b787da6bdd78f3l-m2319428683x.jpg
Roxanne Southern,SAMSON PROPERTIES,M6403221771,2918581869,380000,NA,2,2,2.0,1415,NA,condo,condos,Arlington,900 N Taylor St Apt 2017,22203,38.881067,-77.113296,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/900-N-Taylor-St-Apt-2017_Arlington_VA_22203_M64032-21771,https://ap.rdcpix.com/32a70a75ec698dd08e800934403071b5l-m2818335116x.jpg
Roxanne Southern,SAMSON PROPERTIES,M5564747144,2918576033,324900,NA,2,2,2.0,1438,NA,condo,condos,Arlington,900 N Taylor St Apt 2105,22203,38.881067,-77.113296,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/900-N-Taylor-St-Apt-2105_Arlington_VA_22203_M55647-47144,https://ap.rdcpix.com/a2071110af96937903378b7c30c00ce8l-m2818335116x.jpg
David Adams,Coldwell Banker Realty - Reston,M5964762216,2918445062,135000,NA,1,1,0.0,383,NA,condo,condos,Arlington,1021 Arlington Blvd Apt 1017,22209,38.892943,-77.068847,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1021-Arlington-Blvd-Apt-1017_Arlington_VA_22209_M59647-62216,https://ap.rdcpix.com/8b9dc4833c1833d12bf46e75dfb9763dl-w2711808169x.jpg
Justin Kielsgard,"The Genau Group, Llc.",M6683958343,2918433793,378000,NA,1,1,1.0,851,NA,condo,condos,Arlington,4141 N Henderson Rd Apt 325,22203,38.875855,-77.109484,Buckingham,https://www.realtor.com/realestateandhomes-detail/4141-N-Henderson-Rd-Apt-325_Arlington_VA_22203_M66839-58343,https://ap.rdcpix.com/7efed1ffc9590b5bd1ed29b6ccfaadb4l-m4004355266x.jpg
Edvin Aristondo,First Decision Realty LLC,M6119288336,2918427907,249900,NA,1,1,2.0,803,NA,condo,condos,Arlington,3408 25th St S Apt 5,22206,38.847432,-77.084828,Nauck,https://www.realtor.com/realestateandhomes-detail/3408-25th-St-S-Apt-5_Arlington_VA_22206_M61192-88336,https://ap.rdcpix.com/afc3e0ec16b39bdfce2b2292fbc3fceal-m316610113x.jpg
Michael Gallagher,Redfin Corporation,M6774820353,2918410170,295000,NA,1,1,1.0,642,NA,condo,condos,Arlington,2503 Arlington Blvd Apt 101,22201,38.874718,-77.086684,North Arlington,https://www.realtor.com/realestateandhomes-detail/2503-Arlington-Blvd-Apt-101_Arlington_VA_22201_M67748-20353,https://ap.rdcpix.com/f5d8f465b10324afe532b71d4177776al-m21625530x.jpg
Kevin Richards,Keller Williams Chantilly Ventures Llc,M5029133227,2918410118,719000,NA,2,2,2.0,1515,NA,condo,condos,Arlington,3800 Lee Hwy Unit 408,22207,38.896349,-77.10672,Cherrydale,https://www.realtor.com/realestateandhomes-detail/3800-Lee-Hwy-Unit-408_Arlington_VA_22207_M50291-33227,https://ap.rdcpix.com/d712ab3ad0985e9666e18b3136db8fd0l-m3568505819x.jpg
Mario Najarro,"Pearson Smith Realty, Llc",M6645262995,2918410179,349900,NA,1,1,2.0,872,NA,condo,townhomes,Arlington,2906B 16th Rd S Unit 2906B,22204,38.856539,-77.085449,Nauck,https://www.realtor.com/realestateandhomes-detail/2906-16th-Rd-S-Apt-B_Arlington_VA_22204_M66452-62995,https://ap.rdcpix.com/04a8e568f055d86ccb2ac8bcda5ac8cdl-m430343256x.jpg
Chris Fraser,COMPASS,M5157793605,2918400196,799495,NA,2,2,2.0,1444,NA,condo,condos,Arlington,1200 Crystal Dr Apt 1112,22202,38.862203,-77.049166,Crystal City,https://www.realtor.com/realestateandhomes-detail/1200-Crystal-Dr-Apt-1112_Arlington_VA_22202_M51577-93605,https://ap.rdcpix.com/df3d0077625649383c98a91f69b63e8cl-m3701316587x.jpg
Monica Gibson,Keller Williams Realty,M5264673704,2918389451,825000,1,2,3,2.0,1378,NA,condo,condos,Arlington,3625 10th St N Unit 205,22201,38.884194,-77.104198,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/3625-10th-St-N-Unit-205_Arlington_VA_22201_M52646-73704,https://ap.rdcpix.com/972fded8712c5b019e526f2ab1550563l-m3165229487x.jpg
Theresa Valencic,Long & Foster McLean,M5542784205,2918382615,579000,1,2,3,2.0,1078,NA,condo,condos,Arlington,1633 N Colonial Ter Apt 411,22209,38.897699,-77.077755,North Rosslyn,https://www.realtor.com/realestateandhomes-detail/1633-N-Colonial-Ter-Apt-411_Arlington_VA_22209_M55427-84205,https://ap.rdcpix.com/8d2b21e8a4e651cb76d626f1869e764dl-m2045873094x.jpg
Bradley Winkelmann,RE/MAX Allegiance- Arlington,M5568357018,2918367116,534600,NA,1,1,1.0,839,NA,condo,condos,Arlington,1021 N Garfield St Apt 513,22201,38.885516,-77.093272,North Arlington,https://www.realtor.com/realestateandhomes-detail/1021-N-Garfield-St-Apt-513_Arlington_VA_22201_M55683-57018,https://ap.rdcpix.com/97ae3c43af78e9d17edf2f63c3d686c5l-m3802965422x.jpg
Jeff Wilson,TTR Sotheby's International Realty,M5847911597,2918343177,700000,NA,1,1,1.0,1213,NA,condo,condos,Arlington,1600 Clarendon Blvd Unit W107,22209,38.893024,-77.076951,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1600-Clarendon-Blvd-Apt-107_Arlington_VA_22209_M58479-11597,https://ap.rdcpix.com/d2faa8a1e5d77a59f7f9ea4ab74ff849l-b1309666660x.jpg
TINO PEABODY,Peabody Real Estate Llc,M6851046601,2918297669,365000,NA,1,1,2.0,785,NA,condo,condos,Arlington,1736 N Queens Ln Unit 3-189,22201,38.893877,-77.080167,Colonial Village,https://www.realtor.com/realestateandhomes-detail/1736-N-Queens-Ln-3-189_Arlington_VA_22201_M68510-46601,https://ap.rdcpix.com/aaebb8f7d9f026864761450ed7bc12cel-m2698118044x.jpg
Nicholas Lagos,CENTURY 21 New Millennium,M6431215646,2918270134,194950,NA,1,1,1.0,590,NA,condo,condos,Arlington,3701 5th St S Apt 401,22204,38.866872,-77.098091,Alcova Heights,https://www.realtor.com/realestateandhomes-detail/3701-5th-St-S-Apt-401_Arlington_VA_22204_M64312-15646,https://ap.rdcpix.com/48464a2ce3e400ff5b12441c0ddba9dal-m3461029164x.jpg
Brian Adem,COMPASS,M5887896945,2918203889,1350000,NA,3,3,4.0,3000,9648,single_family,NA,Arlington,3414 N Pershing Dr,22201,38.876504,-77.098851,Ashton Heights,https://www.realtor.com/realestateandhomes-detail/3414-N-Pershing-Dr_Arlington_VA_22201_M58878-96945,https://ap.rdcpix.com/6ce6259b110d0675f1ee615eb4c1c5b1l-m480023250x.jpg
Kelly Davis,CENTURY 21 Redwood Realty,M6830561858,2918203848,189500,NA,1,1,1.0,762,NA,condo,condos,Arlington,5101 8th Rd S Apt 13,22204,38.858678,-77.11587,Arlington Mill,https://www.realtor.com/realestateandhomes-detail/5101-8th-Rd-S-Apt-13_Arlington_VA_22204_M68305-61858,https://ap.rdcpix.com/3cce261166015e6f18a332e415ace3c8l-m3754453425x.jpg
Diane Lewis,WashingtonFineProperties,M5238820433,2918184382,300000,NA,1,1,1.0,610,NA,condo,condos,Arlington,1913 N Rhodes St Apt 17,22201,38.895769,-77.081695,Colonial Village,https://www.realtor.com/realestateandhomes-detail/1913-N-Rhodes-St-Apt-17_Arlington_VA_22201_M52388-20433,https://ap.rdcpix.com/e99acd8e2f5dd15aae0ba73ce35d40a7l-m3515600985x.jpg
Eli Tucker,Rlah Real Estate,M6965016308,2918151760,1645000,1,2,3,2.0,1523,NA,condo,condos,Arlington,1111 19th St N Apt 2606,22209,38.897505,-77.070141,North Rosslyn,https://www.realtor.com/realestateandhomes-detail/1111-19th-St-N-Apt-2606_Arlington_VA_22209_M69650-16308,https://ap.rdcpix.com/33ca825242a2b06c22bf5d0578f49118l-m1685506973x.jpg
CAROL SIMMONS,Simmons Realty Group,M6441215514,2918140468,549000,NA,1,1,1.0,900,NA,condo,condos,Arlington,1600 N Oak St Apt 1607,22209,38.892775,-77.073392,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1600-N-Oak-St-Apt-1607_Arlington_VA_22209_M64412-15514,https://ap.rdcpix.com/d4466d66e7cba940c17ff387a1ed68adl-m622780304x.jpg
Lisa Koch,"Weichert, Realtors - Arlington",M6210599341,2918119705,475000,NA,1,1,1.0,871,NA,condo,condos,Arlington,3600 S Glebe Rd S Unit 428W,22202,38.841558,-77.051121,Crystal City,https://www.realtor.com/realestateandhomes-detail/3600-S-Glebe-Rd-Unit-428_Arlington_VA_22202_M62105-99341,https://ap.rdcpix.com/d070431fd1a0fce11e6c2fdf31b5c660l-m1982599881x.jpg
Rafael Aguilera,"Residential Properties, Inc.",M5545534731,2918095868,425000,NA,1,1,1.0,750,NA,condo,condos,Arlington,1320 N Wayne St Apt 101,22201,38.888667,-77.086541,North Arlington,https://www.realtor.com/realestateandhomes-detail/1320-N-Wayne-St-Apt-101_Arlington_VA_22201_M55455-34731,https://ap.rdcpix.com/c7ea17d85bb396b08a415ad636d52517l-m1513000113x.jpg
Sherry Young,Coldwell Banker Realty - Arlington,M5265987305,2918087357,245000,NA,1,1,1.0,735,NA,condo,condos,Arlington,4500 S Four Mile Run Dr Apt 930,22204,38.853674,-77.106297,Columbia Forest,https://www.realtor.com/realestateandhomes-detail/4500-S-Four-Mile-Run-Dr-Apt-930_Arlington_VA_22204_M52659-87305,https://ap.rdcpix.com/569f909d7e3220e2428bb2931c993bedl-w2110175814x.jpg
Steven Watson,"Pearson Smith Realty, Llc",M5578701420,2918074710,2675000,1,5,6,6.0,5080,6000,single_family,NA,Arlington,1031 N Edgewood St,22201,38.885657,-77.091583,North Arlington,https://www.realtor.com/realestateandhomes-detail/1031-N-Edgewood-St_Arlington_VA_22201_M55787-01420,https://ap.rdcpix.com/6051f0661c01153b6a580582e38d2d26l-m2373753435x.jpg
Steven Mueller,RE/MAX 100,M5832557876,2918069455,169500,NA,1,1,1.0,559,NA,condo,condos,Arlington,1121 Arlington Blvd Apt 141,22209,38.89141363,-77.06936506,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1121-Arlington-Blvd-Apt-141_Arlington_VA_22209_M58325-57876,https://ap.rdcpix.com/94dcb7ea9d4ad5ed17a93f786b1b61dbl-m168016859x.jpg
PAT BROSNAN,Keller Williams Realty,M6717920212,2918047590,1649000,1,3,4,4.0,3049,8049,single_family,NA,Arlington,2271 N Upton St,22207,38.90106,-77.117082,Donaldson Run,https://www.realtor.com/realestateandhomes-detail/2271-N-Upton-St_Arlington_VA_22207_M67179-20212,https://ap.rdcpix.com/ac63d0baced7a1b32254b4d645f271cdl-m960385305x.jpg
Patricia Derwinski,"Weichert, Realtors - McLean",M5581050030,2918044193,975000,NA,1,1,2.0,931,5696,single_family,NA,Arlington,2714 Franklin Rd,22201,38.890023,-77.09131,Lyon Village,https://www.realtor.com/realestateandhomes-detail/2714-Franklin-Rd_Arlington_VA_22201_M55810-50030,https://ap.rdcpix.com/302e35b4cf49972454bf34d97ebbdc5bl-m2902018738x.jpg
William Groom,Buchanan & Groom Real Estate and Investment,M6482021721,2918022967,189950,NA,1,1,1.0,559,NA,condo,condos,Arlington,1021 Arlington Blvd Apt 420,22209,38.892943,-77.068847,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1021-Arlington-Blvd-Apt-420_Arlington_VA_22209_M64820-21721,https://ap.rdcpix.com/12b2d846ffd4efac8d5a21b8cd30d33dl-m2749337338x.jpg
